news_id,publish_time,lifespan_end
N31208,2019-11-11 17:53:09,2019-11-13 05:53:09
N46071,2019-11-11 17:53:09,2019-11-13 05:53:09
N25618,2019-11-11 17:53:09,2019-11-13 05:53:09
N42590,2019-11-11 17:53:39,2019-11-13 05:53:39
N37843,2019-11-11 17:53:39,2019-11-13 05:53:39
N39590,2019-11-11 17:55:49,2019-11-13 05:55:49
N60226,2019-11-11 17:57:20,2019-11-13 05:57:20
N49139,2019-11-11 17:57:43,2019-11-13 05:57:43
N18855,2019-11-11 18:01:23,2019-11-13 06:01:23
N23093,2019-11-11 18:01:41,2019-11-13 06:01:41
N35104,2019-11-11 18:02:21,2019-11-13 06:02:21
N32890,2019-11-11 18:03:04,2019-11-13 06:03:04
N41354,2019-11-11 18:03:04,2019-11-13 06:03:04
N11138,2019-11-11 18:03:04,2019-11-13 06:03:04
N33677,2019-11-11 18:03:04,2019-11-13 06:03:04
N38309,2019-11-11 18:03:04,2019-11-13 06:03:04
N1468,2019-11-11 18:03:04,2019-11-13 06:03:04
N45551,2019-11-11 18:03:04,2019-11-13 06:03:04
N31147,2019-11-11 18:03:04,2019-11-13 06:03:04
N33883,2019-11-11 18:03:04,2019-11-13 06:03:04
N16314,2019-11-11 18:03:04,2019-11-13 06:03:04
N6066,2019-11-11 18:03:04,2019-11-13 06:03:04
N57426,2019-11-11 18:03:04,2019-11-13 06:03:04
N27245,2019-11-11 18:03:04,2019-11-13 06:03:04
N17069,2019-11-11 18:03:04,2019-11-13 06:03:04
N3123,2019-11-11 18:03:04,2019-11-13 06:03:04
N61397,2019-11-11 18:03:04,2019-11-13 06:03:04
N51285,2019-11-11 18:03:04,2019-11-13 06:03:04
N57319,2019-11-11 18:03:04,2019-11-13 06:03:04
N57844,2019-11-11 18:03:04,2019-11-13 06:03:04
N3663,2019-11-11 18:03:04,2019-11-13 06:03:04
N34977,2019-11-11 18:03:04,2019-11-13 06:03:04
N29340,2019-11-11 18:03:04,2019-11-13 06:03:04
N24111,2019-11-11 18:03:04,2019-11-13 06:03:04
N53084,2019-11-11 18:03:04,2019-11-13 06:03:04
N55606,2019-11-11 18:03:04,2019-11-13 06:03:04
N51500,2019-11-11 18:06:57,2019-11-13 06:06:57
N44022,2019-11-11 18:07:42,2019-11-13 06:07:42
N37139,2019-11-11 18:07:55,2019-11-13 06:07:55
N65167,2019-11-11 18:07:55,2019-11-13 06:07:55
N37071,2019-11-11 18:07:55,2019-11-13 06:07:55
N17741,2019-11-11 18:08:43,2019-11-13 06:08:43
N9297,2019-11-11 18:08:50,2019-11-13 06:08:50
N6975,2019-11-11 18:09:15,2019-11-13 06:09:15
N46779,2019-11-11 18:09:15,2019-11-13 06:09:15
N11793,2019-11-11 18:09:15,2019-11-13 06:09:15
N29155,2019-11-11 18:09:15,2019-11-13 06:09:15
N6929,2019-11-11 18:09:15,2019-11-13 06:09:15
N61463,2019-11-11 18:09:15,2019-11-13 06:09:15
N64471,2019-11-11 18:12:19,2019-11-13 06:12:19
N49714,2019-11-11 18:16:45,2019-11-13 06:16:45
N61925,2019-11-11 18:18:04,2019-11-13 06:18:04
N33906,2019-11-11 18:18:04,2019-11-13 06:18:04
N31648,2019-11-11 18:18:04,2019-11-13 06:18:04
N41925,2019-11-11 18:21:14,2019-11-13 06:21:14
N39861,2019-11-11 18:22:09,2019-11-13 06:22:09
N21753,2019-11-11 18:22:54,2019-11-13 06:22:54
N50688,2019-11-11 18:22:54,2019-11-13 06:22:54
N40839,2019-11-11 18:22:54,2019-11-13 06:22:54
N17571,2019-11-11 18:22:54,2019-11-13 06:22:54
N9522,2019-11-11 18:23:26,2019-11-13 06:23:26
N43999,2019-11-11 18:23:26,2019-11-13 06:23:26
N34135,2019-11-11 18:25:08,2019-11-13 06:25:08
N42966,2019-11-11 18:28:00,2019-11-13 06:28:00
N4994,2019-11-11 18:28:51,2019-11-13 06:28:51
N38264,2019-11-11 18:28:51,2019-11-13 06:28:51
N10869,2019-11-11 18:32:44,2019-11-13 06:32:44
N37058,2019-11-11 18:34:29,2019-11-13 06:34:29
N1680,2019-11-11 18:34:29,2019-11-13 06:34:29
N1555,2019-11-11 18:34:29,2019-11-13 06:34:29
N44991,2019-11-11 18:34:43,2019-11-13 06:34:43
N3884,2019-11-11 18:35:22,2019-11-13 06:35:22
N62726,2019-11-11 18:37:40,2019-11-13 06:37:40
N58125,2019-11-11 18:38:51,2019-11-13 06:38:51
N646,2019-11-11 18:38:51,2019-11-13 06:38:51
N8438,2019-11-11 18:38:52,2019-11-13 06:38:52
N38402,2019-11-11 18:38:52,2019-11-13 06:38:52
N38196,2019-11-11 18:43:36,2019-11-13 06:43:36
N10089,2019-11-11 18:54:41,2019-11-13 06:54:41
N33340,2019-11-11 18:55:01,2019-11-13 06:55:01
N10250,2019-11-11 18:56:31,2019-11-13 06:56:31
N39786,2019-11-11 18:56:31,2019-11-13 06:56:31
N38350,2019-11-11 18:56:31,2019-11-13 06:56:31
N27041,2019-11-11 18:56:31,2019-11-13 06:56:31
N9502,2019-11-11 18:58:23,2019-11-13 06:58:23
N6953,2019-11-11 19:00:50,2019-11-13 07:00:50
N51355,2019-11-11 19:00:50,2019-11-13 07:00:50
N39466,2019-11-11 19:00:50,2019-11-13 07:00:50
N33755,2019-11-11 19:00:50,2019-11-13 07:00:50
N36436,2019-11-11 19:00:50,2019-11-13 07:00:50
N32789,2019-11-11 19:00:50,2019-11-13 07:00:50
N54125,2019-11-11 19:00:50,2019-11-13 07:00:50
N39810,2019-11-11 19:00:50,2019-11-13 07:00:50
N166,2019-11-11 19:00:50,2019-11-13 07:00:50
N17464,2019-11-11 19:00:50,2019-11-13 07:00:50
N7025,2019-11-11 19:00:50,2019-11-13 07:00:50
N18887,2019-11-11 19:00:50,2019-11-13 07:00:50
N44742,2019-11-11 19:00:50,2019-11-13 07:00:50
N36446,2019-11-11 19:00:50,2019-11-13 07:00:50
N45991,2019-11-11 19:02:50,2019-11-13 07:02:50
N24258,2019-11-11 19:02:51,2019-11-13 07:02:51
N47219,2019-11-11 19:03:12,2019-11-13 07:03:12
N32155,2019-11-11 19:19:56,2019-11-13 07:19:56
N44208,2019-11-11 19:22:11,2019-11-13 07:22:11
N43763,2019-11-11 19:22:57,2019-11-13 07:22:57
N5453,2019-11-11 19:23:15,2019-11-13 07:23:15
N16635,2019-11-11 19:23:53,2019-11-13 07:23:53
N6612,2019-11-11 19:25:49,2019-11-13 07:25:49
N21402,2019-11-11 19:38:41,2019-11-13 07:38:41
N17168,2019-11-11 19:38:41,2019-11-13 07:38:41
N33425,2019-11-11 19:38:41,2019-11-13 07:38:41
N43368,2019-11-11 19:38:41,2019-11-13 07:38:41
N50487,2019-11-11 19:38:41,2019-11-13 07:38:41
N12424,2019-11-11 19:38:41,2019-11-13 07:38:41
N28676,2019-11-11 19:45:10,2019-11-13 07:45:10
N48231,2019-11-11 19:47:05,2019-11-13 07:47:05
N189,2019-11-11 19:47:05,2019-11-13 07:47:05
N17389,2019-11-11 19:47:49,2019-11-13 07:47:49
N27516,2019-11-11 19:47:49,2019-11-13 07:47:49
N62374,2019-11-11 19:49:45,2019-11-13 07:49:45
N397,2019-11-11 19:49:45,2019-11-13 07:49:45
N26524,2019-11-11 19:52:56,2019-11-13 07:52:56
N42939,2019-11-11 20:03:51,2019-11-13 08:03:51
N16782,2019-11-11 20:05:09,2019-11-13 08:05:09
N46725,2019-11-11 20:06:44,2019-11-13 08:06:44
N64654,2019-11-11 20:11:00,2019-11-13 08:11:00
N35093,2019-11-11 20:13:49,2019-11-13 08:13:49
N41770,2019-11-11 20:17:29,2019-11-13 08:17:29
N43515,2019-11-11 20:18:06,2019-11-13 08:18:06
N46926,2019-11-11 20:18:06,2019-11-13 08:18:06
N33618,2019-11-11 20:18:21,2019-11-13 08:18:21
N36403,2019-11-11 20:18:38,2019-11-13 08:18:38
N22434,2019-11-11 20:22:19,2019-11-13 08:22:19
N26452,2019-11-11 20:23:04,2019-11-13 08:23:04
N12091,2019-11-11 20:23:29,2019-11-13 08:23:29
N24037,2019-11-11 20:23:48,2019-11-13 08:23:48
N1380,2019-11-11 20:24:36,2019-11-13 08:24:36
N29990,2019-11-11 20:24:36,2019-11-13 08:24:36
N44493,2019-11-11 20:26:00,2019-11-13 08:26:00
N55281,2019-11-11 20:26:00,2019-11-13 08:26:00
N44397,2019-11-11 20:27:05,2019-11-13 08:27:05
N11856,2019-11-11 20:28:51,2019-11-13 08:28:51
N63798,2019-11-11 20:30:14,2019-11-13 08:30:14
N34956,2019-11-11 20:33:31,2019-11-13 08:33:31
N59461,2019-11-11 20:33:31,2019-11-13 08:33:31
N36050,2019-11-11 20:33:31,2019-11-13 08:33:31
N50807,2019-11-11 20:39:51,2019-11-13 08:39:51
N58015,2019-11-11 20:39:52,2019-11-13 08:39:52
N34474,2019-11-11 20:39:52,2019-11-13 08:39:52
N28385,2019-11-11 20:47:34,2019-11-13 08:47:34
N43908,2019-11-11 20:47:34,2019-11-13 08:47:34
N33590,2019-11-11 20:48:15,2019-11-13 08:48:15
N13053,2019-11-11 20:54:13,2019-11-13 08:54:13
N15973,2019-11-11 20:54:13,2019-11-13 08:54:13
N49058,2019-11-11 20:55:47,2019-11-13 08:55:47
N52988,2019-11-11 21:04:43,2019-11-13 09:04:43
N56868,2019-11-11 21:15:05,2019-11-13 09:15:05
N32548,2019-11-11 21:28:04,2019-11-13 09:28:04
N46156,2019-11-11 21:28:04,2019-11-13 09:28:04
N20079,2019-11-11 21:28:04,2019-11-13 09:28:04
N27327,2019-11-11 21:28:04,2019-11-13 09:28:04
N10266,2019-11-11 21:29:01,2019-11-13 09:29:01
N37967,2019-11-11 21:29:01,2019-11-13 09:29:01
N23824,2019-11-11 21:29:16,2019-11-13 09:29:16
N64381,2019-11-11 21:30:10,2019-11-13 09:30:10
N17893,2019-11-11 21:31:25,2019-11-13 09:31:25
N4630,2019-11-11 21:35:19,2019-11-13 09:35:19
N25124,2019-11-11 21:36:19,2019-11-13 09:36:19
N31395,2019-11-11 21:43:05,2019-11-13 09:43:05
N62563,2019-11-11 21:43:05,2019-11-13 09:43:05
N51553,2019-11-11 21:43:05,2019-11-13 09:43:05
N32405,2019-11-11 21:45:29,2019-11-13 09:45:29
N10056,2019-11-11 21:46:13,2019-11-13 09:46:13
N44615,2019-11-11 21:52:26,2019-11-13 09:52:26
N20873,2019-11-11 21:52:26,2019-11-13 09:52:26
N23585,2019-11-11 21:55:22,2019-11-13 09:55:22
N64223,2019-11-11 21:55:25,2019-11-13 09:55:25
N6934,2019-11-11 21:55:25,2019-11-13 09:55:25
N38848,2019-11-11 21:56:18,2019-11-13 09:56:18
N27744,2019-11-11 22:01:10,2019-11-13 10:01:10
N14496,2019-11-11 22:07:04,2019-11-13 10:07:04
N22539,2019-11-11 22:07:04,2019-11-13 10:07:04
N41992,2019-11-11 22:08:20,2019-11-13 10:08:20
N44834,2019-11-11 22:08:20,2019-11-13 10:08:20
N20319,2019-11-11 22:09:32,2019-11-13 10:09:32
N7319,2019-11-11 22:10:10,2019-11-13 10:10:10
N58271,2019-11-11 22:11:44,2019-11-13 10:11:44
N2054,2019-11-11 22:13:29,2019-11-13 10:13:29
N30231,2019-11-11 22:13:29,2019-11-13 10:13:29
N31055,2019-11-11 22:13:42,2019-11-13 10:13:42
N46607,2019-11-11 22:21:03,2019-11-13 10:21:03
N60643,2019-11-11 22:25:45,2019-11-13 10:25:45
N44758,2019-11-11 22:38:01,2019-11-13 10:38:01
N34097,2019-11-11 22:39:47,2019-11-13 10:39:47
N20972,2019-11-11 22:39:47,2019-11-13 10:39:47
N35131,2019-11-11 22:42:02,2019-11-13 10:42:02
N25758,2019-11-11 22:42:03,2019-11-13 10:42:03
N43442,2019-11-11 22:42:03,2019-11-13 10:42:03
N14537,2019-11-11 22:45:53,2019-11-13 10:45:53
N31029,2019-11-11 22:47:53,2019-11-13 10:47:53
N42634,2019-11-11 22:47:53,2019-11-13 10:47:53
N45816,2019-11-11 22:50:07,2019-11-13 10:50:07
N10883,2019-11-11 22:56:45,2019-11-13 10:56:45
N16000,2019-11-11 22:59:56,2019-11-13 10:59:56
N39547,2019-11-11 23:00:01,2019-11-13 11:00:01
N22215,2019-11-11 23:00:01,2019-11-13 11:00:01
N60574,2019-11-11 23:00:01,2019-11-13 11:00:01
N30819,2019-11-11 23:00:01,2019-11-13 11:00:01
N25315,2019-11-11 23:02:40,2019-11-13 11:02:40
N16412,2019-11-11 23:02:41,2019-11-13 11:02:41
N13981,2019-11-11 23:39:58,2019-11-13 11:39:58
N30920,2019-11-11 23:39:58,2019-11-13 11:39:58
N23590,2019-11-11 23:39:58,2019-11-13 11:39:58
N51954,2019-11-11 23:39:58,2019-11-13 11:39:58
N52094,2019-11-11 23:39:58,2019-11-13 11:39:58
N16725,2019-11-11 23:39:58,2019-11-13 11:39:58
N34081,2019-11-11 23:39:58,2019-11-13 11:39:58
N32614,2019-11-12 00:10:25,2019-11-13 12:10:25
N50196,2019-11-12 00:10:25,2019-11-13 12:10:25
N34486,2019-11-12 00:45:12,2019-11-13 12:45:12
N59272,2019-11-12 00:45:12,2019-11-13 12:45:12
N4549,2019-11-12 00:46:12,2019-11-13 12:46:12
N60017,2019-11-12 01:11:49,2019-11-13 13:11:49
N42626,2019-11-12 01:11:50,2019-11-13 13:11:50
N51523,2019-11-12 01:12:42,2019-11-13 13:12:42
N59302,2019-11-12 01:14:16,2019-11-13 13:14:16
N54010,2019-11-12 01:14:16,2019-11-13 13:14:16
N58171,2019-11-12 01:14:16,2019-11-13 13:14:16
N59977,2019-11-12 01:14:16,2019-11-13 13:14:16
N47096,2019-11-12 01:25:18,2019-11-13 13:25:18
N37800,2019-11-12 01:33:56,2019-11-13 13:33:56
N20469,2019-11-12 01:39:19,2019-11-13 13:39:19
N22020,2019-11-12 01:41:43,2019-11-13 13:41:43
N58931,2019-11-12 01:45:13,2019-11-13 13:45:13
N36850,2019-11-12 01:51:47,2019-11-13 13:51:47
N45173,2019-11-12 01:51:47,2019-11-13 13:51:47
N1940,2019-11-12 01:51:47,2019-11-13 13:51:47
N1644,2019-11-12 01:51:47,2019-11-13 13:51:47
N55950,2019-11-12 01:51:47,2019-11-13 13:51:47
N19092,2019-11-12 01:51:47,2019-11-13 13:51:47
N27289,2019-11-12 01:51:47,2019-11-13 13:51:47
N43266,2019-11-12 01:51:47,2019-11-13 13:51:47
N7821,2019-11-12 01:51:47,2019-11-13 13:51:47
N571,2019-11-12 01:55:32,2019-11-13 13:55:32
N19987,2019-11-12 02:01:20,2019-11-13 14:01:20
N9566,2019-11-12 02:04:14,2019-11-13 14:04:14
N26142,2019-11-12 02:08:33,2019-11-13 14:08:33
N58114,2019-11-12 02:13:56,2019-11-13 14:13:56
N22825,2019-11-12 02:13:56,2019-11-13 14:13:56
N19318,2019-11-12 02:13:56,2019-11-13 14:13:56
N22373,2019-11-12 02:23:24,2019-11-13 14:23:24
N4506,2019-11-12 02:29:54,2019-11-13 14:29:54
N3102,2019-11-12 02:39:42,2019-11-13 14:39:42
N15170,2019-11-12 02:40:41,2019-11-13 14:40:41
N51727,2019-11-12 02:40:41,2019-11-13 14:40:41
N43212,2019-11-12 02:41:52,2019-11-13 14:41:52
N11942,2019-11-12 02:48:52,2019-11-13 14:48:52
N26703,2019-11-12 02:55:28,2019-11-13 14:55:28
N8820,2019-11-12 03:01:12,2019-11-13 15:01:12
N63091,2019-11-12 03:02:33,2019-11-13 15:02:33
N21783,2019-11-12 03:03:49,2019-11-13 15:03:49
N11758,2019-11-12 03:11:04,2019-11-13 15:11:04
N54666,2019-11-12 03:11:40,2019-11-13 15:11:40
N28588,2019-11-12 03:11:40,2019-11-13 15:11:40
N61212,2019-11-12 03:13:26,2019-11-13 15:13:26
N3117,2019-11-12 03:13:26,2019-11-13 15:13:26
N28845,2019-11-12 03:17:24,2019-11-13 15:17:24
N2885,2019-11-12 03:18:18,2019-11-13 15:18:18
N17896,2019-11-12 03:18:44,2019-11-13 15:18:44
N24750,2019-11-12 03:18:44,2019-11-13 15:18:44
N9989,2019-11-12 03:18:44,2019-11-13 15:18:44
N57814,2019-11-12 03:18:44,2019-11-13 15:18:44
N27932,2019-11-12 03:18:44,2019-11-13 15:18:44
N41443,2019-11-12 03:18:44,2019-11-13 15:18:44
N926,2019-11-12 03:18:44,2019-11-13 15:18:44
N63786,2019-11-12 03:18:44,2019-11-13 15:18:44
N14093,2019-11-12 03:22:50,2019-11-13 15:22:50
N61962,2019-11-12 03:22:50,2019-11-13 15:22:50
N18377,2019-11-12 03:22:50,2019-11-13 15:22:50
N7800,2019-11-12 03:27:52,2019-11-13 15:27:52
N28414,2019-11-12 03:27:52,2019-11-13 15:27:52
N49706,2019-11-12 03:27:52,2019-11-13 15:27:52
N61497,2019-11-12 03:27:52,2019-11-13 15:27:52
N25791,2019-11-12 03:28:58,2019-11-13 15:28:58
N44571,2019-11-12 03:32:46,2019-11-13 15:32:46
N51447,2019-11-12 03:34:48,2019-11-13 15:34:48
N22538,2019-11-12 03:36:29,2019-11-13 15:36:29
N47263,2019-11-12 03:39:27,2019-11-13 15:39:27
N62998,2019-11-12 03:39:27,2019-11-13 15:39:27
N6129,2019-11-12 03:40:38,2019-11-13 15:40:38
N61722,2019-11-12 03:40:45,2019-11-13 15:40:45
N36826,2019-11-12 03:42:26,2019-11-13 15:42:26
N11899,2019-11-12 03:45:14,2019-11-13 15:45:14
N50256,2019-11-12 03:45:24,2019-11-13 15:45:24
N24440,2019-11-12 03:49:17,2019-11-13 15:49:17
N13403,2019-11-12 03:50:38,2019-11-13 15:50:38
N39313,2019-11-12 03:53:16,2019-11-13 15:53:16
N47665,2019-11-12 03:53:16,2019-11-13 15:53:16
N7685,2019-11-12 03:57:11,2019-11-13 15:57:11
N19270,2019-11-12 03:57:11,2019-11-13 15:57:11
N16331,2019-11-12 03:57:11,2019-11-13 15:57:11
N58155,2019-11-12 03:57:11,2019-11-13 15:57:11
N64282,2019-11-12 03:57:11,2019-11-13 15:57:11
N30742,2019-11-12 03:57:11,2019-11-13 15:57:11
N39451,2019-11-12 03:57:11,2019-11-13 15:57:11
N55309,2019-11-12 03:57:11,2019-11-13 15:57:11
N8349,2019-11-12 03:57:11,2019-11-13 15:57:11
N16637,2019-11-12 03:58:43,2019-11-13 15:58:43
N48059,2019-11-12 03:59:27,2019-11-13 15:59:27
N40515,2019-11-12 04:02:25,2019-11-13 16:02:25
N2029,2019-11-12 04:03:54,2019-11-13 16:03:54
N39787,2019-11-12 04:07:54,2019-11-13 16:07:54
N10264,2019-11-12 04:07:54,2019-11-13 16:07:54
N42372,2019-11-12 04:08:52,2019-11-13 16:08:52
N50200,2019-11-12 04:09:45,2019-11-13 16:09:45
N7393,2019-11-12 04:10:10,2019-11-13 16:10:10
N14841,2019-11-12 04:10:10,2019-11-13 16:10:10
N43102,2019-11-12 04:10:43,2019-11-13 16:10:43
N32589,2019-11-12 04:10:43,2019-11-13 16:10:43
N30089,2019-11-12 04:10:43,2019-11-13 16:10:43
N17195,2019-11-12 04:10:43,2019-11-13 16:10:43
N16291,2019-11-12 04:10:43,2019-11-13 16:10:43
N29054,2019-11-12 04:11:33,2019-11-13 16:11:33
N28585,2019-11-12 04:11:44,2019-11-13 16:11:44
N19938,2019-11-12 04:13:55,2019-11-13 16:13:55
N5703,2019-11-12 04:15:41,2019-11-13 16:15:41
N52752,2019-11-12 04:16:16,2019-11-13 16:16:16
N44786,2019-11-12 04:16:16,2019-11-13 16:16:16
N57327,2019-11-12 04:17:02,2019-11-13 16:17:02
N53587,2019-11-12 04:17:02,2019-11-13 16:17:02
N23816,2019-11-12 04:17:02,2019-11-13 16:17:02
N48887,2019-11-12 04:17:02,2019-11-13 16:17:02
N15665,2019-11-12 04:17:02,2019-11-13 16:17:02
N58671,2019-11-12 04:17:23,2019-11-13 16:17:23
N40438,2019-11-12 04:17:31,2019-11-13 16:17:31
N2988,2019-11-12 04:17:31,2019-11-13 16:17:31
N58861,2019-11-12 04:18:57,2019-11-13 16:18:57
N42348,2019-11-12 04:18:57,2019-11-13 16:18:57
N41406,2019-11-12 04:20:15,2019-11-13 16:20:15
N38490,2019-11-12 04:21:40,2019-11-13 16:21:40
N61888,2019-11-12 04:22:41,2019-11-13 16:22:41
N15355,2019-11-12 04:22:41,2019-11-13 16:22:41
N28148,2019-11-12 04:22:53,2019-11-13 16:22:53
N15707,2019-11-12 04:22:53,2019-11-13 16:22:53
N55295,2019-11-12 04:24:00,2019-11-13 16:24:00
N12152,2019-11-12 04:24:00,2019-11-13 16:24:00
N48327,2019-11-12 04:24:00,2019-11-13 16:24:00
N47424,2019-11-12 04:24:00,2019-11-13 16:24:00
N33905,2019-11-12 04:25:46,2019-11-13 16:25:46
N42776,2019-11-12 04:26:50,2019-11-13 16:26:50
N1421,2019-11-12 04:26:50,2019-11-13 16:26:50
N49180,2019-11-12 04:27:44,2019-11-13 16:27:44
N42449,2019-11-12 04:27:57,2019-11-13 16:27:57
N24607,2019-11-12 04:27:57,2019-11-13 16:27:57
N39537,2019-11-12 04:27:57,2019-11-13 16:27:57
N16826,2019-11-12 04:28:17,2019-11-13 16:28:17
N59550,2019-11-12 04:28:52,2019-11-13 16:28:52
N11664,2019-11-12 04:28:56,2019-11-13 16:28:56
N42761,2019-11-12 04:29:31,2019-11-13 16:29:31
N36200,2019-11-12 04:33:08,2019-11-13 16:33:08
N9734,2019-11-12 04:42:17,2019-11-13 16:42:17
N5364,2019-11-12 04:42:17,2019-11-13 16:42:17
N16595,2019-11-12 04:51:35,2019-11-13 16:51:35
N53894,2019-11-12 04:51:47,2019-11-13 16:51:47
N54003,2019-11-12 04:53:11,2019-11-13 16:53:11
N61349,2019-11-12 04:53:11,2019-11-13 16:53:11
N48410,2019-11-12 04:53:11,2019-11-13 16:53:11
N17499,2019-11-12 04:53:11,2019-11-13 16:53:11
N45422,2019-11-12 04:53:11,2019-11-13 16:53:11
N47817,2019-11-12 04:53:11,2019-11-13 16:53:11
N1785,2019-11-12 04:53:11,2019-11-13 16:53:11
N26838,2019-11-12 04:53:11,2019-11-13 16:53:11
N64902,2019-11-12 04:53:11,2019-11-13 16:53:11
N49123,2019-11-12 04:53:11,2019-11-13 16:53:11
N5688,2019-11-12 04:53:11,2019-11-13 16:53:11
N8807,2019-11-12 04:53:11,2019-11-13 16:53:11
N35294,2019-11-12 04:53:11,2019-11-13 16:53:11
N26626,2019-11-12 04:53:11,2019-11-13 16:53:11
N54315,2019-11-12 04:53:11,2019-11-13 16:53:11
N15948,2019-11-12 04:53:30,2019-11-13 16:53:30
N13979,2019-11-12 04:53:30,2019-11-13 16:53:30
N834,2019-11-12 04:53:30,2019-11-13 16:53:30
N52289,2019-11-12 04:53:30,2019-11-13 16:53:30
N58301,2019-11-12 04:53:30,2019-11-13 16:53:30
N27497,2019-11-12 04:53:30,2019-11-13 16:53:30
N57084,2019-11-12 04:54:09,2019-11-13 16:54:09
N36049,2019-11-12 04:54:44,2019-11-13 16:54:44
N42279,2019-11-12 04:55:13,2019-11-13 16:55:13
N18999,2019-11-12 04:55:13,2019-11-13 16:55:13
N3748,2019-11-12 04:55:13,2019-11-13 16:55:13
N60904,2019-11-12 04:55:44,2019-11-13 16:55:44
N4635,2019-11-12 04:56:20,2019-11-13 16:56:20
N20755,2019-11-12 04:56:20,2019-11-13 16:56:20
N23593,2019-11-12 04:56:20,2019-11-13 16:56:20
N10532,2019-11-12 04:56:20,2019-11-13 16:56:20
N29468,2019-11-12 04:58:37,2019-11-13 16:58:37
N53626,2019-11-12 04:59:48,2019-11-13 16:59:48
N47631,2019-11-12 04:59:48,2019-11-13 16:59:48
N63218,2019-11-12 05:00:21,2019-11-13 17:00:21
N44672,2019-11-12 05:02:18,2019-11-13 17:02:18
N57780,2019-11-12 05:02:28,2019-11-13 17:02:28
N4552,2019-11-12 05:02:30,2019-11-13 17:02:30
N9669,2019-11-12 05:03:46,2019-11-13 17:03:46
N60772,2019-11-12 05:03:51,2019-11-13 17:03:51
N15217,2019-11-12 05:03:52,2019-11-13 17:03:52
N14747,2019-11-12 05:03:52,2019-11-13 17:03:52
N16431,2019-11-12 05:03:52,2019-11-13 17:03:52
N62533,2019-11-12 05:03:52,2019-11-13 17:03:52
N40539,2019-11-12 05:03:52,2019-11-13 17:03:52
N14677,2019-11-12 05:07:27,2019-11-13 17:07:27
N4744,2019-11-12 05:08:08,2019-11-13 17:08:08
N9551,2019-11-12 05:09:29,2019-11-13 17:09:29
N1958,2019-11-12 05:09:40,2019-11-13 17:09:40
N3586,2019-11-12 05:11:09,2019-11-13 17:11:09
N18956,2019-11-12 05:11:13,2019-11-13 17:11:13
N10121,2019-11-12 05:11:24,2019-11-13 17:11:24
N36258,2019-11-12 05:11:24,2019-11-13 17:11:24
N39317,2019-11-12 05:11:32,2019-11-13 17:11:32
N10413,2019-11-12 05:11:32,2019-11-13 17:11:32
N43143,2019-11-12 05:11:32,2019-11-13 17:11:32
N11877,2019-11-12 05:13:10,2019-11-13 17:13:10
N15756,2019-11-12 05:14:24,2019-11-13 17:14:24
N14381,2019-11-12 05:16:58,2019-11-13 17:16:58
N5265,2019-11-12 05:16:59,2019-11-13 17:16:59
N39567,2019-11-12 05:17:49,2019-11-13 17:17:49
N31022,2019-11-12 05:17:49,2019-11-13 17:17:49
N37079,2019-11-12 05:18:29,2019-11-13 17:18:29
N56701,2019-11-12 05:19:44,2019-11-13 17:19:44
N34579,2019-11-12 05:20:29,2019-11-13 17:20:29
N8965,2019-11-12 05:20:36,2019-11-13 17:20:36
N19075,2019-11-12 05:20:57,2019-11-13 17:20:57
N22407,2019-11-12 05:20:57,2019-11-13 17:20:57
N50619,2019-11-12 05:20:57,2019-11-13 17:20:57
N30132,2019-11-12 05:21:24,2019-11-13 17:21:24
N15716,2019-11-12 05:21:24,2019-11-13 17:21:24
N53126,2019-11-12 05:24:36,2019-11-13 17:24:36
N32118,2019-11-12 05:24:36,2019-11-13 17:24:36
N50875,2019-11-12 05:24:36,2019-11-13 17:24:36
N11814,2019-11-12 05:27:22,2019-11-13 17:27:22
N7715,2019-11-12 05:27:22,2019-11-13 17:27:22
N924,2019-11-12 05:28:35,2019-11-13 17:28:35
N20015,2019-11-12 05:29:18,2019-11-13 17:29:18
N26425,2019-11-12 05:29:18,2019-11-13 17:29:18
N27192,2019-11-12 05:29:18,2019-11-13 17:29:18
N40519,2019-11-12 05:31:30,2019-11-13 17:31:30
N57554,2019-11-12 05:31:39,2019-11-13 17:31:39
N15534,2019-11-12 05:32:08,2019-11-13 17:32:08
N36797,2019-11-12 05:32:18,2019-11-13 17:32:18
N61183,2019-11-12 05:32:19,2019-11-13 17:32:19
N17031,2019-11-12 05:32:24,2019-11-13 17:32:24
N13171,2019-11-12 05:32:39,2019-11-13 17:32:39
N20134,2019-11-12 05:34:17,2019-11-13 17:34:17
N19904,2019-11-12 05:34:35,2019-11-13 17:34:35
N15654,2019-11-12 05:34:35,2019-11-13 17:34:35
N24779,2019-11-12 05:34:35,2019-11-13 17:34:35
N28943,2019-11-12 05:34:35,2019-11-13 17:34:35
N6542,2019-11-12 05:34:35,2019-11-13 17:34:35
N12020,2019-11-12 05:34:35,2019-11-13 17:34:35
N64446,2019-11-12 05:34:35,2019-11-13 17:34:35
N33125,2019-11-12 05:35:20,2019-11-13 17:35:20
N21036,2019-11-12 05:35:20,2019-11-13 17:35:20
N34203,2019-11-12 05:36:15,2019-11-13 17:36:15
N62981,2019-11-12 05:37:15,2019-11-13 17:37:15
N24077,2019-11-12 05:37:15,2019-11-13 17:37:15
N11968,2019-11-12 05:37:41,2019-11-13 17:37:41
N38620,2019-11-12 05:38:11,2019-11-13 17:38:11
