news_id,publish_time,lifespan_end
N53654,2019-11-10 18:41:05,2019-11-12 06:41:05
N33408,2019-11-10 14:45:59,2019-11-12 02:45:59
N53300,2019-11-10 14:23:28,2019-11-12 02:23:28
N9785,2019-11-10 00:49:13,2019-11-11 12:49:13
N2454,2019-11-13 08:22:05,2019-11-14 20:22:05
N12476,2019-11-13 10:05:13,2019-11-14 22:05:13
N43847,2019-11-09 00:38:43,2019-11-10 12:38:43
N11199,2019-11-10 06:25:01,2019-11-11 18:25:01
N49320,2019-11-11 04:53:04,2019-11-12 16:53:04
N10372,2019-11-11 06:47:59,2019-11-12 18:47:59
N2747,2019-11-11 03:35:36,2019-11-12 15:35:36
N47148,2019-11-10 08:32:45,2019-11-11 20:32:45
N740,2019-11-13 13:11:04,2019-11-15 01:11:04
N34789,2019-11-12 08:45:09,2019-11-13 20:45:09
N22592,2019-11-14 06:32:25,2019-11-15 18:32:25
N4675,2019-11-13 18:37:29,2019-11-15 06:37:29
N28201,2019-11-14 03:36:36,2019-11-15 15:36:36
N36991,2019-11-14 08:15:12,2019-11-15 20:15:12
N52857,2019-11-12 06:26:17,2019-11-13 18:26:17
N6210,2019-11-12 11:29:11,2019-11-13 23:29:11
N21206,2019-11-13 16:38:48,2019-11-15 04:38:48
N22530,2019-11-13 10:16:26,2019-11-14 22:16:26
N28025,2019-11-13 16:40:08,2019-11-15 04:40:08
N26985,2019-11-09 15:25:17,2019-11-11 03:25:17
N38605,2019-11-14 17:11:41,2019-11-16 05:11:41
N32527,2019-11-14 17:37:04,2019-11-16 05:37:04
N17563,2019-11-10 06:08:26,2019-11-11 18:08:26
N12283,2019-11-09 00:11:40,2019-11-10 12:11:40
N31852,2019-11-13 11:12:04,2019-11-14 23:12:04
N8353,2019-11-13 07:04:40,2019-11-14 19:04:40
N64831,2019-11-11 07:07:02,2019-11-12 19:07:02
N2810,2019-11-09 00:17:01,2019-11-10 12:17:01
N28932,2019-11-09 00:24:20,2019-11-10 12:24:20
N36553,2019-11-14 06:38:24,2019-11-15 18:38:24
N53698,2019-11-14 06:32:48,2019-11-15 18:32:48
N16395,2019-11-13 21:15:27,2019-11-15 09:15:27
N55129,2019-11-13 18:52:27,2019-11-15 06:52:27
N13905,2019-11-13 21:43:45,2019-11-15 09:43:45
N61668,2019-11-13 19:44:07,2019-11-15 07:44:07
N43863,2019-11-14 13:03:04,2019-11-16 01:03:04
N45953,2019-11-14 13:44:25,2019-11-16 01:44:25
N13461,2019-11-09 07:09:01,2019-11-10 19:09:01
N4036,2019-11-10 04:36:39,2019-11-11 16:36:39
N5527,2019-11-09 05:10:52,2019-11-10 17:10:52
N382,2019-11-09 03:12:09,2019-11-10 15:12:09
N8878,2019-11-09 00:31:12,2019-11-10 12:31:12
N44347,2019-11-09 02:36:47,2019-11-10 14:36:47
N61189,2019-11-09 16:51:38,2019-11-11 04:51:38
N53627,2019-11-09 14:59:06,2019-11-11 02:59:06
N56687,2019-11-09 01:18:49,2019-11-10 13:18:49
N35608,2019-11-09 19:52:11,2019-11-11 07:52:11
N18144,2019-11-09 20:25:47,2019-11-11 08:25:47
N13520,2019-11-11 06:03:09,2019-11-12 18:03:09
N2035,2019-11-14 05:22:00,2019-11-15 17:22:00
N16016,2019-11-09 00:59:42,2019-11-10 12:59:42
N61862,2019-11-09 03:18:21,2019-11-10 15:18:21
N25854,2019-11-09 00:31:17,2019-11-10 12:31:17
N10785,2019-11-09 00:59:42,2019-11-10 12:59:42
N1215,2019-11-09 02:04:34,2019-11-10 14:04:34
N60670,2019-11-09 00:04:46,2019-11-10 12:04:46
N40146,2019-11-13 15:29:19,2019-11-15 03:29:19
N13614,2019-11-13 18:42:34,2019-11-15 06:42:34
N11253,2019-11-14 10:56:00,2019-11-15 22:56:00
N13980,2019-11-13 19:33:50,2019-11-15 07:33:50
N30305,2019-11-14 05:57:41,2019-11-15 17:57:41
N64103,2019-11-09 16:34:48,2019-11-11 04:34:48
N15776,2019-11-10 07:03:54,2019-11-11 19:03:54
N35093,2019-11-11 20:13:49,2019-11-13 08:13:49
N60864,2019-11-11 16:23:36,2019-11-13 04:23:36
N50854,2019-11-11 17:26:50,2019-11-13 05:26:50
N39895,2019-11-12 19:29:18,2019-11-14 07:29:18
N26154,2019-11-13 07:56:47,2019-11-14 19:56:47
N20554,2019-11-12 19:09:23,2019-11-14 07:09:23
N53955,2019-11-14 16:24:18,2019-11-16 04:24:18
N37213,2019-11-13 17:51:19,2019-11-15 05:51:19
N3271,2019-11-14 04:17:49,2019-11-15 16:17:49
N27760,2019-11-14 05:39:50,2019-11-15 17:39:50
N33965,2019-11-14 05:06:30,2019-11-15 17:06:30
N1059,2019-11-13 20:13:38,2019-11-15 08:13:38
N40789,2019-11-14 06:31:49,2019-11-15 18:31:49
N49139,2019-11-11 17:57:43,2019-11-13 05:57:43
N56113,2019-11-14 15:37:27,2019-11-16 03:37:27
N20521,2019-11-13 19:30:57,2019-11-15 07:30:57
N31552,2019-11-13 19:30:57,2019-11-15 07:30:57
N28282,2019-11-10 08:20:05,2019-11-11 20:20:05
N6206,2019-11-10 06:02:44,2019-11-11 18:02:44
N59478,2019-11-10 04:49:30,2019-11-11 16:49:30
N41626,2019-11-13 06:13:16,2019-11-14 18:13:16
N59127,2019-11-12 16:46:04,2019-11-14 04:46:04
N40123,2019-11-09 02:32:02,2019-11-10 14:32:02
N23003,2019-11-09 07:25:10,2019-11-10 19:25:10
N6316,2019-11-10 07:49:18,2019-11-11 19:49:18
N34837,2019-11-09 03:28:20,2019-11-10 15:28:20
N27941,2019-11-09 17:48:37,2019-11-11 05:48:37
N24078,2019-11-10 04:38:09,2019-11-11 16:38:09
N49706,2019-11-12 03:27:52,2019-11-13 15:27:52
N1468,2019-11-11 18:03:04,2019-11-13 06:03:04
N13903,2019-11-09 17:43:39,2019-11-11 05:43:39
N15404,2019-11-14 06:56:14,2019-11-15 18:56:14
N659,2019-11-13 17:53:04,2019-11-15 05:53:04
N39325,2019-11-13 18:01:37,2019-11-15 06:01:37
N15748,2019-11-13 08:34:25,2019-11-14 20:34:25
N8361,2019-11-13 14:52:11,2019-11-15 02:52:11
N4134,2019-11-14 07:22:15,2019-11-15 19:22:15
N47122,2019-11-09 19:33:19,2019-11-11 07:33:19
N40475,2019-11-09 03:28:08,2019-11-10 15:28:08
N63896,2019-11-13 09:14:58,2019-11-14 21:14:58
N14831,2019-11-13 08:59:25,2019-11-14 20:59:25
N35599,2019-11-09 15:26:39,2019-11-11 03:26:39
N34871,2019-11-09 15:36:56,2019-11-11 03:36:56
N31706,2019-11-09 10:20:49,2019-11-10 22:20:49
N963,2019-11-10 03:47:55,2019-11-11 15:47:55
N44223,2019-11-13 09:00:05,2019-11-14 21:00:05
N31031,2019-11-13 18:31:32,2019-11-15 06:31:32
N8791,2019-11-14 03:22:19,2019-11-15 15:22:19
N12166,2019-11-14 03:15:16,2019-11-15 15:15:16
N33851,2019-11-14 13:10:49,2019-11-16 01:10:49
N44252,2019-11-09 05:09:14,2019-11-10 17:09:14
N16389,2019-11-10 10:45:00,2019-11-11 22:45:00
N17035,2019-11-11 08:36:02,2019-11-12 20:36:02
N13235,2019-11-12 16:04:21,2019-11-14 04:04:21
N64675,2019-11-13 14:54:26,2019-11-15 02:54:26
N61849,2019-11-11 11:46:57,2019-11-12 23:46:57
N38628,2019-11-11 07:18:50,2019-11-12 19:18:50
N35136,2019-11-14 09:43:55,2019-11-15 21:43:55
N35476,2019-11-13 12:33:30,2019-11-15 00:33:30
N1293,2019-11-13 11:29:03,2019-11-14 23:29:03
N39601,2019-11-11 07:44:27,2019-11-12 19:44:27
N18477,2019-11-13 08:29:00,2019-11-14 20:29:00
N6373,2019-11-13 06:50:14,2019-11-14 18:50:14
N54911,2019-11-14 20:03:35,2019-11-16 08:03:35
N1387,2019-11-09 06:49:28,2019-11-10 18:49:28
N63309,2019-11-09 01:39:52,2019-11-10 13:39:52
N39707,2019-11-09 00:36:31,2019-11-10 12:36:31
N10088,2019-11-09 00:38:43,2019-11-10 12:38:43
N49108,2019-11-09 00:36:31,2019-11-10 12:36:31
N39814,2019-11-13 17:51:19,2019-11-15 05:51:19
N5975,2019-11-10 09:15:39,2019-11-11 21:15:39
N42595,2019-11-10 14:57:25,2019-11-12 02:57:25
N28820,2019-11-10 09:53:18,2019-11-11 21:53:18
N24988,2019-11-12 10:01:12,2019-11-13 22:01:12
N39569,2019-11-14 07:38:20,2019-11-15 19:38:20
N53528,2019-11-13 10:56:53,2019-11-14 22:56:53
N33025,2019-11-13 20:46:47,2019-11-15 08:46:47
N14840,2019-11-11 11:47:19,2019-11-12 23:47:19
N30758,2019-11-13 10:36:02,2019-11-14 22:36:02
N61183,2019-11-12 05:32:19,2019-11-13 17:32:19
N1958,2019-11-12 05:09:40,2019-11-13 17:09:40
N63848,2019-11-13 07:40:51,2019-11-14 19:40:51
N54113,2019-11-12 11:39:47,2019-11-13 23:39:47
N22855,2019-11-14 08:46:12,2019-11-15 20:46:12
N52991,2019-11-13 10:39:42,2019-11-14 22:39:42
N1329,2019-11-13 06:43:40,2019-11-14 18:43:40
N14633,2019-11-13 02:48:07,2019-11-14 14:48:07
N31515,2019-11-09 08:14:53,2019-11-10 20:14:53
N17607,2019-11-11 06:04:17,2019-11-12 18:04:17
N23623,2019-11-11 09:15:16,2019-11-12 21:15:16
N48069,2019-11-09 04:27:04,2019-11-10 16:27:04
N2108,2019-11-09 00:14:30,2019-11-10 12:14:30
N45149,2019-11-09 03:09:17,2019-11-10 15:09:17
N27770,2019-11-09 00:16:38,2019-11-10 12:16:38
N62269,2019-11-09 00:31:49,2019-11-10 12:31:49
N47520,2019-11-09 00:22:32,2019-11-10 12:22:32
N62174,2019-11-09 04:21:20,2019-11-10 16:21:20
N55591,2019-11-09 04:21:20,2019-11-10 16:21:20
N16999,2019-11-13 16:32:45,2019-11-15 04:32:45
N37971,2019-11-13 03:43:50,2019-11-14 15:43:50
N7688,2019-11-12 23:06:34,2019-11-14 11:06:34
N17479,2019-11-12 19:18:54,2019-11-14 07:18:54
N24923,2019-11-13 11:35:51,2019-11-14 23:35:51
N14836,2019-11-12 07:35:39,2019-11-13 19:35:39
N62310,2019-11-13 09:42:03,2019-11-14 21:42:03
N8933,2019-11-11 04:26:11,2019-11-12 16:26:11
N43090,2019-11-11 08:00:00,2019-11-12 20:00:00
N37596,2019-11-11 01:05:10,2019-11-12 13:05:10
N35917,2019-11-10 04:52:54,2019-11-11 16:52:54
N55509,2019-11-11 05:39:36,2019-11-12 17:39:36
N60825,2019-11-11 04:26:11,2019-11-12 16:26:11
N32174,2019-11-12 21:24:58,2019-11-14 09:24:58
N5501,2019-11-11 08:41:41,2019-11-12 20:41:41
N61469,2019-11-14 13:36:37,2019-11-16 01:36:37
N19491,2019-11-13 01:15:33,2019-11-14 13:15:33
N38771,2019-11-12 14:31:00,2019-11-14 02:31:00
N6094,2019-11-12 18:58:23,2019-11-14 06:58:23
N38358,2019-11-13 16:00:01,2019-11-15 04:00:01
N64728,2019-11-13 06:20:21,2019-11-14 18:20:21
N3461,2019-11-09 03:54:08,2019-11-10 15:54:08
N30252,2019-11-09 01:25:49,2019-11-10 13:25:49
N59344,2019-11-13 08:54:33,2019-11-14 20:54:33
N46098,2019-11-13 06:15:10,2019-11-14 18:15:10
N28300,2019-11-13 07:48:14,2019-11-14 19:48:14
N14666,2019-11-09 03:08:20,2019-11-10 15:08:20
N1657,2019-11-10 16:03:21,2019-11-12 04:03:21
N14488,2019-11-10 15:02:34,2019-11-12 03:02:34
N33450,2019-11-13 20:14:00,2019-11-15 08:14:00
N63302,2019-11-10 02:03:47,2019-11-11 14:03:47
N23110,2019-11-09 00:31:12,2019-11-10 12:31:12
N2884,2019-11-11 17:25:35,2019-11-13 05:25:35
N27238,2019-11-09 18:18:36,2019-11-11 06:18:36
N42579,2019-11-09 17:47:04,2019-11-11 05:47:04
N49,2019-11-10 04:55:03,2019-11-11 16:55:03
N49583,2019-11-10 00:31:28,2019-11-11 12:31:28
N24904,2019-11-10 03:53:44,2019-11-11 15:53:44
N32428,2019-11-09 20:23:30,2019-11-11 08:23:30
N28968,2019-11-09 08:34:18,2019-11-10 20:34:18
N578,2019-11-09 19:08:59,2019-11-11 07:08:59
N28895,2019-11-09 04:59:39,2019-11-10 16:59:39
N53291,2019-11-09 04:04:48,2019-11-10 16:04:48
N20533,2019-11-09 11:33:55,2019-11-10 23:33:55
N35861,2019-11-14 02:08:49,2019-11-15 14:08:49
N12577,2019-11-09 23:35:55,2019-11-11 11:35:55
N19060,2019-11-11 08:31:45,2019-11-12 20:31:45
N123,2019-11-09 00:56:38,2019-11-10 12:56:38
N25989,2019-11-10 10:17:10,2019-11-11 22:17:10
N9551,2019-11-12 05:09:29,2019-11-13 17:09:29
N22601,2019-11-11 14:58:44,2019-11-13 02:58:44
N46662,2019-11-10 10:08:37,2019-11-11 22:08:37
N10578,2019-11-09 06:15:02,2019-11-10 18:15:02
N35803,2019-11-14 02:53:22,2019-11-15 14:53:22
N63135,2019-11-14 07:59:08,2019-11-15 19:59:08
N13834,2019-11-14 11:45:49,2019-11-15 23:45:49
N19951,2019-11-09 04:38:01,2019-11-10 16:38:01
N1102,2019-11-09 16:36:46,2019-11-11 04:36:46
N32765,2019-11-09 15:18:03,2019-11-11 03:18:03
N17183,2019-11-11 17:12:26,2019-11-13 05:12:26
N18700,2019-11-12 10:02:09,2019-11-13 22:02:09
N11899,2019-11-12 03:45:14,2019-11-13 15:45:14
N39500,2019-11-11 16:51:48,2019-11-13 04:51:48
N48847,2019-11-10 23:46:02,2019-11-12 11:46:02
N46156,2019-11-11 21:28:04,2019-11-13 09:28:04
N37967,2019-11-11 21:29:01,2019-11-13 09:29:01
N41972,2019-11-12 06:40:52,2019-11-13 18:40:52
N44627,2019-11-11 12:24:08,2019-11-13 00:24:08
N2216,2019-11-09 06:37:39,2019-11-10 18:37:39
N58121,2019-11-10 05:40:05,2019-11-11 17:40:05
N52553,2019-11-13 07:10:15,2019-11-14 19:10:15
N7202,2019-11-13 06:43:20,2019-11-14 18:43:20
N56784,2019-11-10 16:43:33,2019-11-12 04:43:33
N58728,2019-11-10 18:23:50,2019-11-12 06:23:50
N44381,2019-11-14 03:34:59,2019-11-15 15:34:59
N17424,2019-11-14 07:58:57,2019-11-15 19:58:57
N28831,2019-11-11 03:29:53,2019-11-12 15:29:53
N9506,2019-11-12 11:01:35,2019-11-13 23:01:35
N8070,2019-11-09 09:36:35,2019-11-10 21:36:35
N18650,2019-11-13 04:30:06,2019-11-14 16:30:06
N59073,2019-11-13 11:33:50,2019-11-14 23:33:50
N48698,2019-11-13 06:41:32,2019-11-14 18:41:32
N61839,2019-11-11 05:52:01,2019-11-12 17:52:01
N9523,2019-11-10 12:16:46,2019-11-12 00:16:46
N43330,2019-11-13 06:56:11,2019-11-14 18:56:11
N46589,2019-11-13 06:21:40,2019-11-14 18:21:40
N13220,2019-11-12 14:06:42,2019-11-14 02:06:42
N28661,2019-11-14 08:18:02,2019-11-15 20:18:02
N50440,2019-11-14 11:48:44,2019-11-15 23:48:44
N51895,2019-11-14 11:48:44,2019-11-15 23:48:44
N18308,2019-11-09 17:10:49,2019-11-11 05:10:49
N40011,2019-11-10 02:57:41,2019-11-11 14:57:41
N20205,2019-11-10 20:14:07,2019-11-12 08:14:07
N45595,2019-11-11 03:04:35,2019-11-12 15:04:35
N33577,2019-11-09 01:54:15,2019-11-10 13:54:15
N14239,2019-11-11 00:02:04,2019-11-12 12:02:04
N47917,2019-11-10 20:53:27,2019-11-12 08:53:27
N31333,2019-11-12 17:21:05,2019-11-14 05:21:05
N31217,2019-11-12 17:35:57,2019-11-14 05:35:57
N3769,2019-11-12 17:35:57,2019-11-14 05:35:57
N12052,2019-11-10 20:02:22,2019-11-12 08:02:22
N12721,2019-11-09 03:45:27,2019-11-10 15:45:27
N61450,2019-11-09 08:30:28,2019-11-10 20:30:28
N56127,2019-11-09 09:34:41,2019-11-10 21:34:41
N43898,2019-11-09 07:41:58,2019-11-10 19:41:58
N29198,2019-11-09 00:17:28,2019-11-10 12:17:28
N45887,2019-11-09 04:29:26,2019-11-10 16:29:26
N21304,2019-11-09 06:14:32,2019-11-10 18:14:32
N40423,2019-11-09 13:49:40,2019-11-11 01:49:40
N32841,2019-11-10 17:16:21,2019-11-12 05:16:21
N33795,2019-11-14 05:29:48,2019-11-15 17:29:48
N39229,2019-11-11 11:56:10,2019-11-12 23:56:10
N56448,2019-11-10 09:04:22,2019-11-11 21:04:22
N9092,2019-11-09 09:56:48,2019-11-10 21:56:48
N1401,2019-11-10 09:09:18,2019-11-11 21:09:18
N34220,2019-11-10 16:38:08,2019-11-12 04:38:08
N53161,2019-11-09 01:18:49,2019-11-10 13:18:49
N17006,2019-11-11 10:47:28,2019-11-12 22:47:28
N10590,2019-11-09 15:37:23,2019-11-11 03:37:23
N47000,2019-11-12 08:18:07,2019-11-13 20:18:07
N55178,2019-11-11 03:20:20,2019-11-12 15:20:20
N63293,2019-11-11 06:35:15,2019-11-12 18:35:15
N60643,2019-11-11 22:25:45,2019-11-13 10:25:45
N17301,2019-11-10 19:50:45,2019-11-12 07:50:45
N41673,2019-11-09 01:07:31,2019-11-10 13:07:31
N18480,2019-11-09 04:27:12,2019-11-10 16:27:12
N54692,2019-11-09 00:36:31,2019-11-10 12:36:31
N35249,2019-11-09 19:07:09,2019-11-11 07:07:09
N17836,2019-11-09 15:06:49,2019-11-11 03:06:49
N12484,2019-11-09 16:43:29,2019-11-11 04:43:29
N10097,2019-11-09 04:17:21,2019-11-10 16:17:21
N9675,2019-11-13 11:21:34,2019-11-14 23:21:34
N15370,2019-11-13 09:33:27,2019-11-14 21:33:27
N59482,2019-11-13 13:36:31,2019-11-15 01:36:31
N11123,2019-11-13 09:14:45,2019-11-14 21:14:45
N13087,2019-11-13 17:00:09,2019-11-15 05:00:09
N39998,2019-11-14 17:48:57,2019-11-16 05:48:57
N10282,2019-11-14 19:13:46,2019-11-16 07:13:46
N28332,2019-11-14 19:24:21,2019-11-16 07:24:21
N37577,2019-11-14 18:41:45,2019-11-16 06:41:45
N7443,2019-11-14 15:16:47,2019-11-16 03:16:47
N1660,2019-11-14 17:48:57,2019-11-16 05:48:57
N49735,2019-11-10 16:48:08,2019-11-12 04:48:08
N6580,2019-11-10 16:48:08,2019-11-12 04:48:08
N17331,2019-11-09 00:31:17,2019-11-10 12:31:17
N34046,2019-11-09 03:25:32,2019-11-10 15:25:32
N24418,2019-11-14 11:56:04,2019-11-15 23:56:04
N23809,2019-11-14 12:45:00,2019-11-16 00:45:00
N50308,2019-11-14 11:36:06,2019-11-15 23:36:06
N7965,2019-11-14 09:47:08,2019-11-15 21:47:08
N55355,2019-11-11 03:02:29,2019-11-12 15:02:29
N19850,2019-11-10 23:52:52,2019-11-12 11:52:52
N15569,2019-11-14 12:45:37,2019-11-16 00:45:37
N28483,2019-11-12 15:15:16,2019-11-14 03:15:16
N49814,2019-11-13 02:41:08,2019-11-14 14:41:08
N15652,2019-11-12 18:19:04,2019-11-14 06:19:04
N58176,2019-11-14 04:07:33,2019-11-15 16:07:33
N41322,2019-11-12 07:50:25,2019-11-13 19:50:25
N39047,2019-11-12 11:56:15,2019-11-13 23:56:15
N17535,2019-11-10 04:38:09,2019-11-11 16:38:09
N63742,2019-11-12 08:17:58,2019-11-13 20:17:58
N14816,2019-11-12 07:15:55,2019-11-13 19:15:55
N24824,2019-11-12 06:03:24,2019-11-13 18:03:24
N7682,2019-11-12 12:47:41,2019-11-14 00:47:41
N2874,2019-11-11 09:10:18,2019-11-12 21:10:18
N39532,2019-11-11 06:12:01,2019-11-12 18:12:01
N23931,2019-11-13 11:53:24,2019-11-14 23:53:24
N36119,2019-11-13 09:00:06,2019-11-14 21:00:06
N53180,2019-11-13 10:53:14,2019-11-14 22:53:14
N49514,2019-11-13 09:37:21,2019-11-14 21:37:21
N50425,2019-11-12 10:15:13,2019-11-13 22:15:13
N35213,2019-11-13 03:38:47,2019-11-14 15:38:47
N2658,2019-11-09 22:58:52,2019-11-11 10:58:52
N42626,2019-11-12 01:11:50,2019-11-13 13:11:50
N16595,2019-11-12 04:51:35,2019-11-13 16:51:35
N49714,2019-11-11 18:16:45,2019-11-13 06:16:45
N18999,2019-11-12 04:55:13,2019-11-13 16:55:13
N54062,2019-11-11 10:27:03,2019-11-12 22:27:03
N18855,2019-11-11 18:01:23,2019-11-13 06:01:23
N26643,2019-11-11 03:49:43,2019-11-12 15:49:43
N34504,2019-11-14 13:06:47,2019-11-16 01:06:47
N23632,2019-11-14 16:11:49,2019-11-16 04:11:49
N20912,2019-11-14 18:42:50,2019-11-16 06:42:50
N9059,2019-11-14 12:35:08,2019-11-16 00:35:08
N35797,2019-11-14 09:43:55,2019-11-15 21:43:55
N51019,2019-11-14 16:11:49,2019-11-16 04:11:49
N48269,2019-11-10 16:21:01,2019-11-12 04:21:01
N63580,2019-11-14 12:11:35,2019-11-16 00:11:35
N23113,2019-11-09 00:04:45,2019-11-10 12:04:45
N30069,2019-11-14 12:19:13,2019-11-16 00:19:13
N32571,2019-11-12 08:12:59,2019-11-13 20:12:59
N35680,2019-11-13 03:02:40,2019-11-14 15:02:40
N49161,2019-11-12 15:13:27,2019-11-14 03:13:27
N31071,2019-11-11 11:53:29,2019-11-12 23:53:29
N30017,2019-11-09 01:18:49,2019-11-10 13:18:49
N44776,2019-11-12 08:41:10,2019-11-13 20:41:10
N35906,2019-11-12 07:41:00,2019-11-13 19:41:00
N23587,2019-11-09 03:12:09,2019-11-10 15:12:09
N55067,2019-11-10 04:58:41,2019-11-11 16:58:41
N47085,2019-11-11 05:42:35,2019-11-12 17:42:35
N5152,2019-11-14 07:27:26,2019-11-15 19:27:26
N3037,2019-11-14 10:33:24,2019-11-15 22:33:24
N31156,2019-11-09 12:46:03,2019-11-11 00:46:03
N8817,2019-11-13 08:36:50,2019-11-14 20:36:50
N40567,2019-11-13 07:04:40,2019-11-14 19:04:40
N52667,2019-11-11 05:13:15,2019-11-12 17:13:15
N2135,2019-11-10 09:32:11,2019-11-11 21:32:11
N16697,2019-11-10 16:37:46,2019-11-12 04:37:46
N1376,2019-11-10 13:50:45,2019-11-12 01:50:45
N19268,2019-11-10 16:11:25,2019-11-12 04:11:25
N23356,2019-11-10 13:50:45,2019-11-12 01:50:45
N31384,2019-11-11 16:08:48,2019-11-13 04:08:48
N9505,2019-11-13 18:42:20,2019-11-15 06:42:20
N46200,2019-11-13 11:32:15,2019-11-14 23:32:15
N63529,2019-11-13 14:55:28,2019-11-15 02:55:28
N55671,2019-11-13 10:31:21,2019-11-14 22:31:21
N58087,2019-11-12 06:00:38,2019-11-13 18:00:38
N43999,2019-11-11 18:23:26,2019-11-13 06:23:26
N58693,2019-11-12 06:00:38,2019-11-13 18:00:38
N14338,2019-11-11 13:44:30,2019-11-13 01:44:30
N48425,2019-11-12 10:07:33,2019-11-13 22:07:33
N46123,2019-11-14 10:31:15,2019-11-15 22:31:15
N40544,2019-11-13 03:51:16,2019-11-14 15:51:16
N22696,2019-11-12 14:44:19,2019-11-14 02:44:19
N8863,2019-11-12 07:09:35,2019-11-13 19:09:35
N37484,2019-11-12 07:51:40,2019-11-13 19:51:40
N5220,2019-11-09 02:15:03,2019-11-10 14:15:03
N2846,2019-11-09 22:18:15,2019-11-11 10:18:15
N4549,2019-11-12 00:46:12,2019-11-13 12:46:12
N22829,2019-11-12 06:03:00,2019-11-13 18:03:00
N53940,2019-11-12 06:09:05,2019-11-13 18:09:05
N60297,2019-11-12 06:09:05,2019-11-13 18:09:05
N29945,2019-11-12 06:09:05,2019-11-13 18:09:05
N23927,2019-11-14 01:46:59,2019-11-15 13:46:59
N47215,2019-11-11 02:39:50,2019-11-12 14:39:50
N55374,2019-11-13 18:31:47,2019-11-15 06:31:47
N52671,2019-11-12 07:23:22,2019-11-13 19:23:22
N19623,2019-11-13 17:18:49,2019-11-15 05:18:49
N49766,2019-11-14 07:39:12,2019-11-15 19:39:12
N328,2019-11-09 16:00:44,2019-11-11 04:00:44
N51314,2019-11-11 05:37:49,2019-11-12 17:37:49
N45261,2019-11-13 17:30:51,2019-11-15 05:30:51
N26650,2019-11-09 05:08:37,2019-11-10 17:08:37
N37445,2019-11-13 17:04:56,2019-11-15 05:04:56
N23039,2019-11-14 17:30:33,2019-11-16 05:30:33
N53497,2019-11-14 14:26:37,2019-11-16 02:26:37
N14924,2019-11-12 12:46:32,2019-11-14 00:46:32
N16234,2019-11-12 07:40:36,2019-11-13 19:40:36
N6299,2019-11-09 22:08:11,2019-11-11 10:08:11
N12465,2019-11-09 00:03:28,2019-11-10 12:03:28
N51182,2019-11-10 09:02:57,2019-11-11 21:02:57
N61373,2019-11-10 17:53:39,2019-11-12 05:53:39
N59693,2019-11-10 16:48:08,2019-11-12 04:48:08
N35652,2019-11-10 09:02:57,2019-11-11 21:02:57
N12586,2019-11-12 17:49:57,2019-11-14 05:49:57
N51473,2019-11-09 03:23:43,2019-11-10 15:23:43
N63969,2019-11-09 00:36:31,2019-11-10 12:36:31
N41228,2019-11-12 18:12:50,2019-11-14 06:12:50
N12079,2019-11-12 14:30:17,2019-11-14 02:30:17
N56495,2019-11-12 16:16:34,2019-11-14 04:16:34
N57229,2019-11-12 16:22:35,2019-11-14 04:22:35
N39181,2019-11-09 00:36:31,2019-11-10 12:36:31
N62374,2019-11-11 19:49:45,2019-11-13 07:49:45
N51364,2019-11-12 10:31:25,2019-11-13 22:31:25
N21228,2019-11-10 14:16:57,2019-11-12 02:16:57
N31602,2019-11-09 00:45:46,2019-11-10 12:45:46
N61281,2019-11-09 13:25:33,2019-11-11 01:25:33
N42265,2019-11-09 16:48:56,2019-11-11 04:48:56
N34292,2019-11-09 23:49:41,2019-11-11 11:49:41
N15582,2019-11-09 12:05:44,2019-11-11 00:05:44
N17633,2019-11-10 21:51:20,2019-11-12 09:51:20
N59480,2019-11-11 08:59:16,2019-11-12 20:59:16
N48934,2019-11-12 19:58:58,2019-11-14 07:58:58
N57328,2019-11-14 04:44:42,2019-11-15 16:44:42
N53069,2019-11-14 03:12:10,2019-11-15 15:12:10
N10483,2019-11-14 04:44:42,2019-11-15 16:44:42
N24362,2019-11-13 12:47:16,2019-11-15 00:47:16
N30658,2019-11-14 04:13:54,2019-11-15 16:13:54
N24995,2019-11-10 13:44:56,2019-11-12 01:44:56
N7405,2019-11-10 18:38:59,2019-11-12 06:38:59
N22143,2019-11-09 12:33:10,2019-11-11 00:33:10
N48538,2019-11-12 12:42:14,2019-11-14 00:42:14
N45960,2019-11-13 06:11:51,2019-11-14 18:11:51
N57817,2019-11-12 16:46:20,2019-11-14 04:46:20
N51229,2019-11-13 03:40:32,2019-11-14 15:40:32
N28938,2019-11-09 14:30:38,2019-11-11 02:30:38
N23876,2019-11-12 06:53:38,2019-11-13 18:53:38
N63159,2019-11-09 02:04:34,2019-11-10 14:04:34
N57484,2019-11-14 10:39:06,2019-11-15 22:39:06
N15596,2019-11-14 12:33:50,2019-11-16 00:33:50
N58431,2019-11-14 09:16:52,2019-11-15 21:16:52
N13864,2019-11-14 07:11:59,2019-11-15 19:11:59
N3257,2019-11-09 08:31:28,2019-11-10 20:31:28
N41452,2019-11-09 05:12:18,2019-11-10 17:12:18
N7220,2019-11-09 17:19:38,2019-11-11 05:19:38
N53504,2019-11-10 16:18:56,2019-11-12 04:18:56
N54010,2019-11-12 01:14:16,2019-11-13 13:14:16
N46326,2019-11-09 02:59:47,2019-11-10 14:59:47
N10363,2019-11-14 06:43:27,2019-11-15 18:43:27
N24440,2019-11-12 03:49:17,2019-11-13 15:49:17
N37619,2019-11-11 03:17:57,2019-11-12 15:17:57
